review,rating,date,bank,distilbert_score,distilbert_sentiment
so boa your last application was horrible and buggy and we thought finally functional new ape with better i but it did last long non existent connection error at login please just fix your ape to the simplest functional form and it would be up to your other service standards,1,2024-04-21,BOA,-0.9984501600265503,negative
it has good background and simple but keeps saying no connectivity login close immediately you made it poorly not working on stable network,1,2024-04-21,BOA,-0.9995974898338318,negative
it was working fine couple of days ago in the utilities section of payment it only provides few services but that is ok for now but my issue is it has started crashing down these past days,2,2024-04-21,BOA,-0.9993619322776794,negative
this ape is awesome like the features,5,2024-04-21,BOA,0.9998695850372314,positive
the ape is total waste of time it glitches does log in fast super slow,1,2024-04-21,BOA,-0.9998131394386292,negative
very very bad ape,1,2024-04-21,BOA,-0.9997908473014832,negative
not work this ape what is the problem,1,2024-04-20,BOA,-0.9995193481445312,negative
the new updated ape exception handling for connection fluctuations is so exhausting which lead users to login repeated times,1,2024-04-20,BOA,-0.9996969699859619,negative
some problem this ape,1,2024-04-20,BOA,-0.9968631267547607,negative
it keeps on crashing,1,2024-04-20,BOA,-0.5192323923110962,negative
poor performance,1,2024-04-20,BOA,-0.999767005443573,negative
hey no working,5,2024-04-19,BOA,-0.9963237047195435,negative
it good ape tax for new update it very easy to using this ape they add some future tax abyssinia bank,5,2024-04-18,BOA,-0.619177520275116,negative
lot of the ape features have been rearranged but sometimes it works sometimes it doesn't and that makes it less reliable specially at times of need plus improve it,2,2024-04-18,BOA,-0.9823350310325623,negative
now am confused upgrade or downgrade,1,2024-04-17,BOA,-0.9979978203773499,negative
vary good ape,5,2024-04-15,BOA,0.9996652603149414,positive
can you please just make it functional don think anyone cares how good it looks if not single functionality works plus it not even aesthetically nice the loading animated icon has white irregular edges because the logo was cut out correctly the ape does work at all it does even login it gets stuck on login just showing the logo animation and blames the issue on connectivity connectivity is fine and the proof is that this review is posted,1,2024-04-15,BOA,-0.9943856000900269,negative
the ape is not showing my balance or any transaction it is like corrupted showing us amounts,1,2024-04-13,BOA,-0.9995725750923157,negative
its good,5,2024-04-13,BOA,0.9998385906219482,positive
it so slow ape please fix it,2,2024-04-13,BOA,-0.9984709620475769,negative
it crash always,4,2024-04-13,BOA,-0.9991788268089294,negative
the most terrible model banking ape in the world it is not working ones in week,1,2024-04-13,BOA,-0.9980857372283936,negative
ultimately the worst mobile banking experience ever left me feeling exasperated and disillusioned its nightmare,1,2024-04-13,BOA,-0.999804675579071,negative
the updated version of this ape is just time wasting it does work with network require log in frequently not fast as much as possible automatic log out are the bad features of this ape,1,2024-04-13,BOA,-0.9997579455375671,negative
abyssinia bank one of the best for giving the future,5,2024-04-12,BOA,0.9997041821479797,positive
this the best mobile banking ape boa mobile banking included all digital banking features and we can access the most companies and sectors with this ape thanks for giving this services keep going,5,2024-04-12,BOA,0.9995520710945129,positive
this has to be your worst ape ever damn so many bugs and it lags so baddy please fix it,1,2024-04-12,BOA,-0.9997726082801819,negative
simplify your life by using the abyssinia ape like it because it is comfortable and safe,5,2024-04-11,BOA,0.9985601305961609,positive
general when considered from other banks this bank is unique,4,2024-04-11,BOA,0.9997370839118958,positive
boa the best,5,2024-04-09,BOA,0.9998425245285034,positive
wow its so attractive,5,2024-04-09,BOA,0.9998676776885986,positive
yet another useless ape,1,2024-04-09,BOA,-0.9996134638786316,negative
it good,4,2024-04-09,BOA,0.9998427629470825,positive
great apes,5,2024-04-07,BOA,0.9959636926651001,positive
it closes playing audio ape when it is opened what is the solution,5,2024-04-06,BOA,-0.9603984355926514,negative
top should be inserted manually not working on my phone,2,2024-04-02,BOA,-0.9978572726249695,negative
my device is not auto inserting the top so keyboard should be enabled on the apes top login to insert top manually,3,2024-04-02,BOA,-0.9939088821411133,negative
what wrong with ape suddenly stopped to open,1,2024-03-25,BOA,-0.996624231338501,negative
just use other banks if you want good mobile ape be is faster and safe than this ape,1,2024-03-23,BOA,-0.993280827999115,negative
worst ape ever previous version was way better than this version after activated my mobile banking ape it says account not found but their system my i customer does work fine please fix your bugs and test it before you release it have visit and report many branches and head quarter but they can fix the problem,1,2024-03-23,BOA,-0.8332846164703369,negative
wow thanks boa,5,2024-03-22,BOA,0.9998052716255188,positive
the ape doesn't allow to transfer from foreign currency accounts to local currency accounts it says transaction not allowed please check it and also it is difficult to activate the ape from abroad countries since the top does reach by sums and it uses email it does allow manual top input and the email hardly received please review your ape and make an update,2,2024-03-22,BOA,-0.9986988306045532,negative
have nothing against your service but your ape when will it ever work why do you keep changing the interface whenever there is an update the most unreadable annoying ape,1,2024-03-22,BOA,-0.9994439482688904,negative
when writing amounts ape cannot insert decimal so that one cannot transact amounts involving cents financial ape to be released without this feature being checked,3,2024-03-20,BOA,-0.9855425357818604,negative
boa mobile the best ape,5,2024-03-20,BOA,0.9993797540664673,positive
worst banking ape have ever used try to modify it,2,2024-03-19,BOA,-0.9997281432151794,negative
the application is extremely slow,1,2024-03-16,BOA,-0.999796450138092,negative
could transfer because of bug its annoying for bank ape not acceptable,1,2024-03-15,BOA,-0.998603880405426,negative
this ape is good ape,5,2024-03-14,BOA,0.9997439980506897,positive
it good rate ape,5,2024-03-12,BOA,0.9997448325157166,positive
always there problem with this ape it says check your connection while connected,1,2024-03-09,BOA,-0.9989922642707825,negative
it bad,1,2024-03-09,BOA,-0.9997945427894592,negative
berry good,5,2024-03-08,BOA,0.9998668432235718,positive
it not fast to use,3,2024-03-08,BOA,-0.9680003523826599,negative
little faster than before thanks,5,2024-03-05,BOA,-0.9450881481170654,negative
application,5,2024-03-05,BOA,0.9836764931678772,positive
the worst mobile banking ape like the previous one how long it would take for boa to develop good ape years or decades,1,2024-03-04,BOA,-0.9997817873954773,negative
was good at first but now could reach my apollo account in the mobile banking ape,1,2024-03-03,BOA,-0.9801787734031677,negative
don know why they roll out new updates without making sure it works why do they need to update to new staff perhaps pay for better network indene don know there always problem with this ape,1,2024-03-02,BOA,-0.9996246099472046,negative
always crashes,1,2024-03-02,BOA,-0.9993184804916382,negative
best version of boa apes,1,2024-03-02,BOA,0.9991970658302307,positive
its amazing and easy to use but from these two past days it crashes and tells me there is not enough connectivity while my internet was good enough and can open it anymore fix this problem asap,5,2024-03-02,BOA,-0.9996127486228943,negative
after the recent update the application keeps crashing when tried to open please fix,1,2024-03-01,BOA,-0.9992313385009766,negative
the worse ape have ever seen,1,2024-03-01,BOA,-0.9994749426841736,negative
the worst mobile banking ape ever have tried to transfer from my boa account to my be and it still has reached my be account yet when tried contacting customer support they just tell me it problem with the system have waited hours and still haven received my money bank of abyssinia the worst bank and system don recommend this ape or bank to anyone,1,2024-03-01,BOA,-0.9994827508926392,negative
more interactive and easy to use mobile ape,5,2024-02-29,BOA,0.9974294304847717,positive
